time,Msun,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z,Pluto_x,Pluto_y,Pluto_z
907,6.959,-0.0009192,-0.005683,9.159e-05,0.02417,-0.05956,-0.006613,-0.1077,-0.0207,0.006035,0.1005,0.1462,7.18e-05,-0.1831,0.2844,0.01064,-1.185,0.9523,0.02261,5.937,2.371,-0.2777,8.117,16.92,-0.04231,29.54,1.799,-0.7178,20.22,-29.07,-2.739
908,6.965,-0.0009138,-0.005679,9.147e-05,-0.05016,0.009079,0.005814,-0.04845,-0.1227,0.001219,0.0003084,0.1546,7.86e-05,-0.2215,0.2306,0.01045,-1.181,0.9157,0.02266,5.923,2.375,-0.2772,8.113,16.92,-0.04225,29.54,1.802,-0.7179,20.22,-29.07,-2.74
909,6.972,-0.0009085,-0.005676,9.135e-05,0.05107,-0.02186,-0.005998,0.06083,-0.1117,-0.004925,-0.09586,0.08419,9.139e-05,-0.2463,0.1624,0.00963,-1.176,0.8785,0.0227,5.909,2.378,-0.2767,8.108,16.92,-0.04219,29.54,1.805,-0.7179,20.23,-29.06,-2.741
910,6.979,-0.0009033,-0.005672,9.123e-05,-0.04746,-0.0398,0.001571,0.09801,0.007199,-0.005431,-0.1044,-0.05441,0.000103,-0.2516,0.08133,0.00806,-1.17,0.8407,0.02273,5.895,2.381,-0.2761,8.103,16.92,-0.04213,29.54,1.808,-0.7179,20.23,-29.06,-2.741
911,6.985,-0.0008982,-0.005668,9.111e-05,0.03445,0.02767,-0.0004256,-0.03027,0.07744,0.002927,0.006922,-0.1369,0.000101,-0.229,-0.008873,0.005614,-1.163,0.8023,0.02274,5.881,2.384,-0.2756,8.099,16.92,-0.04207,29.53,1.812,-0.718,20.23,-29.06,-2.742
912,6.992,-0.0008932,-0.005664,9.099e-05,-0.009401,-0.06549,-0.004019,-0.1066,-0.03872,0.005724,0.1222,-0.109,8.989e-05,-0.1666,-0.09711,0.002235,-1.156,0.7634,0.02273,5.866,2.388,-0.2751,8.094,16.92,-0.04201,29.53,1.815,-0.718,20.23,-29.06,-2.743
913,6.998,-0.0008884,-0.00566,9.088e-05,-0.02184,0.03692,0.005493,-0.03291,-0.1282,0.0002488,0.1802,-0.02707,7.885e-05,-0.05628,-0.1553,-0.001689,-1.147,0.7238,0.02271,5.852,2.391,-0.2746,8.089,16.92,-0.04195,29.53,1.818,-0.718,20.24,-29.06,-2.744
914,7.005,-0.0008837,-0.005656,9.077e-05,0.03518,-0.05092,-0.006916,0.07416,-0.09877,-0.005515,0.1769,0.06345,7.177e-05,0.07719,-0.1417,-0.004675,-1.138,0.6836,0.02266,5.838,2.394,-0.2741,8.085,16.92,-0.0419,29.53,1.821,-0.7181,20.24,-29.06,-2.745
915,7.012,-0.0008791,-0.005652,9.066e-05,-0.05423,-0.008629,0.00474,0.08769,0.02942,-0.004529,0.1208,0.1335,7.032e-05,0.1744,-0.05977,-0.005339,-1.127,0.6429,0.0226,5.823,2.397,-0.2736,8.08,16.92,-0.04184,29.53,1.824,-0.7181,20.24,-29.05,-2.746
916,7.018,-0.0008745,-0.005648,9.055e-05,0.05062,-0.001304,-0.004277,-0.05563,0.0659,0.00423,0.02591,0.1575,7.55e-05,0.2154,0.0431,-0.004187,-1.116,0.6015,0.02252,5.809,2.4,-0.2731,8.075,16.92,-0.04178,29.53,1.827,-0.7182,20.24,-29.05,-2.747
917,7.025,-0.0008702,-0.005643,9.045e-05,-0.03339,-0.05511,-0.0009704,-0.1008,-0.06148,0.00508,-0.07744,0.107,8.727e-05,0.2148,0.1383,-0.002179,-1.103,0.5595,0.02241,5.795,2.403,-0.2725,8.071,16.92,-0.04172,29.53,1.83,-0.7182,20.24,-29.05,-2.747
918,7.031,-0.000866,-0.005639,9.035e-05,0.009146,0.04008,0.002909,-0.01154,-0.1318,-0.001031,-0.1136,-0.02448,0.0001004,0.1881,0.2168,0.0001227,-1.09,0.5169,0.02228,5.78,2.407,-0.272,8.066,16.92,-0.04166,29.53,1.833,-0.7182,20.25,-29.05,-2.748
919,7.038,-0.0008621,-0.005634,9.026e-05,0.0151,-0.06284,-0.006048,0.08836,-0.07828,-0.00605,-0.01859,-0.1296,0.0001015,0.1453,0.2768,0.002431,-1.075,0.4737,0.02212,5.765,2.41,-0.2715,8.061,16.92,-0.0416,29.53,1.837,-0.7183,20.25,-29.05,-2.749
920,7.044,-0.0008584,-0.00563,9.016e-05,-0.04644,0.01498,0.005955,0.06666,0.05447,-0.002972,0.1045,-0.1187,9.119e-05,0.09276,0.3185,0.004593,-1.058,0.4298,0.02193,5.751,2.413,-0.271,8.057,16.92,-0.04154,29.52,1.84,-0.7183,20.25,-29.05,-2.75
921,7.051,-0.0008547,-0.005625,9.007e-05,0.05014,-0.02359,-0.006055,-0.08129,0.04327,0.005398,0.1738,-0.04165,7.97e-05,0.03511,0.3426,0.006512,-1.04,0.3854,0.02172,5.736,2.416,-0.2704,8.052,16.92,-0.04148,29.52,1.843,-0.7183,20.25,-29.04,-2.751
922,7.058,-0.0008514,-0.00562,8.999e-05,-0.04576,-0.04123,0.001298,-0.0876,-0.08647,0.003975,0.1796,0.05034,7.183e-05,-0.02434,0.3498,0.008119,-1.021,0.3403,0.02147,5.721,2.419,-0.2699,8.047,16.92,-0.04143,29.52,1.846,-0.7184,20.26,-29.04,-2.752
923,7.064,-0.0008482,-0.005616,8.991e-05,0.02827,0.03194,0.0004893,0.01534,-0.13,-0.002555,0.1299,0.1254,6.953e-05,-0.08271,0.3406,0.009356,-0.9994,0.2947,0.02118,5.707,2.422,-0.2694,8.043,16.92,-0.04137,29.52,1.849,-0.7184,20.26,-29.04,-2.752
924,7.071,-0.0008453,-0.005611,8.984e-05,0.0004964,-0.06527,-0.004909,0.09926,-0.04812,-0.006263,0.03808,0.1568,7.391e-05,-0.1373,0.3152,0.01016,-0.9763,0.2485,0.02086,5.692,2.425,-0.2688,8.038,16.92,-0.04131,29.52,1.852,-0.7185,20.26,-29.04,-2.753
925,7.077,-0.0008426,-0.005606,8.977e-05,-0.03599,0.02729,0.006001,0.03073,0.07499,-0.0006194,-0.06767,0.1155,8.517e-05,-0.185,0.2741,0.01047,-0.9513,0.2019,0.02049,5.677,2.428,-0.2683,8.033,16.92,-0.04125,29.52,1.855,-0.7185,20.26,-29.04,-2.754
926,7.084,-0.0008402,-0.005601,8.97e-05,0.04573,-0.0354,-0.006616,-0.1001,0.008847,0.006009,-0.1149,-0.01153,9.884e-05,-0.2225,0.2174,0.0102,-0.924,0.1547,0.02008,5.662,2.431,-0.2677,8.029,16.91,-0.04119,29.52,1.858,-0.7185,20.27,-29.04,-2.755
927,7.09,-0.0008382,-0.005595,8.965e-05,-0.05024,-0.03167,0.002489,-0.06483,-0.1098,0.002342,-0.02779,-0.1251,0.0001014,-0.2448,0.1457,0.009242,-0.8945,0.1071,0.01962,5.647,2.434,-0.2672,8.024,16.91,-0.04113,29.52,1.862,-0.7186,20.27,-29.03,-2.756
928,7.097,-0.0008366,-0.00559,8.96e-05,0.03607,0.02519,-0.0007797,0.04596,-0.1187,-0.004164,0.09795,-0.1208,9.152e-05,-0.2452,0.06092,0.007474,-0.8623,0.05923,0.01909,5.632,2.436,-0.2666,8.019,16.91,-0.04107,29.52,1.865,-0.7186,20.27,-29.03,-2.757
929,7.104,-0.0008353,-0.005585,8.956e-05,-0.006135,-0.06483,-0.004266,0.09985,-0.007675,-0.00574,0.1709,-0.04507,7.981e-05,-0.2137,-0.03174,0.004759,-0.8274,0.01113,0.01851,5.617,2.439,-0.2661,8.015,16.91,-0.04101,29.51,1.868,-0.7186,20.27,-29.03,-2.757
930,7.11,-0.0008344,-0.00558,8.953e-05,-0.0309,0.03107,0.005842,-0.0187,0.07856,0.002277,0.1789,0.04765,7.162e-05,-0.1373,-0.1169,0.0011,-0.7894,-0.03703,0.01786,5.602,2.442,-0.2655,8.01,16.91,-0.04096,29.51,1.871,-0.7187,20.27,-29.03,-2.758
931,7.117,-0.0008339,-0.005575,8.95e-05,0.04379,-0.03848,-0.006691,-0.1051,-0.03373,0.005707,0.1298,0.1238,6.909e-05,-0.01279,-0.1575,-0.002804,-0.748,-0.08505,0.01714,5.587,2.445,-0.265,8.005,16.91,-0.0409,29.51,1.874,-0.7187,20.28,-29.03,-2.759
932,7.123,-0.0008339,-0.00557,8.95e-05,-0.05067,-0.02972,0.002686,-0.03195,-0.1261,0.0002227,0.03741,0.1557,7.345e-05,0.1163,-0.1161,-0.0051,-0.7028,-0.1327,0.01632,5.571,2.448,-0.2644,8.001,16.91,-0.04084,29.51,1.877,-0.7188,20.28,-29.03,-2.76
933,7.13,-0.0008345,-0.005565,8.95e-05,0.03605,0.02492,-0.0008017,0.07604,-0.09347,-0.00555,-0.0689,0.113,8.495e-05,0.1933,-0.01977,-0.004965,-0.6537,-0.1795,0.01542,5.556,2.451,-0.2639,7.996,16.91,-0.04078,29.51,1.88,-0.7188,20.28,-29.02,-2.761
934,7.136,-0.0008356,-0.00556,8.952e-05,-0.004671,-0.06463,-0.004387,0.07982,0.03849,-0.003951,-0.1133,-0.01643,9.889e-05,0.2157,0.08356,-0.003348,-0.6,-0.2252,0.01441,5.541,2.453,-0.2633,7.991,16.91,-0.04072,29.51,1.883,-0.7188,20.28,-29.02,-2.762
935,7.143,-0.0008375,-0.005555,8.955e-05,-0.03382,0.02861,0.005907,-0.06878,0.0544,0.00483,-0.02124,-0.1266,0.000101,0.2019,0.1734,-0.001128,-0.5415,-0.2691,0.01328,5.525,2.456,-0.2627,7.987,16.91,-0.04066,29.51,1.886,-0.7189,20.29,-29.02,-2.762
936,7.15,-0.00084,-0.005551,8.96e-05,0.04589,-0.03382,-0.006507,-0.09156,-0.07713,0.004331,0.1037,-0.1166,9.079e-05,0.1661,0.2443,0.001239,-0.4777,-0.3104,0.01202,5.51,2.459,-0.2622,7.982,16.91,-0.0406,29.51,1.89,-0.7189,20.29,-29.02,-2.763
937,7.156,-0.0008434,-0.005547,8.967e-05,-0.04787,-0.03579,0.001931,0.009249,-0.1292,-0.002194,0.1725,-0.03766,7.922e-05,0.1169,0.2959,0.003525,-0.4084,-0.3481,0.01063,5.494,2.461,-0.2616,7.977,16.91,-0.04054,29.5,1.893,-0.7189,20.29,-29.02,-2.764
938,7.163,-0.0008474,-0.005544,8.975e-05,0.02835,0.03116,0.0004115,0.09719,-0.05086,-0.006183,0.1753,0.05542,7.148e-05,0.0603,0.3286,0.005599,-0.3334,-0.381,0.009089,5.479,2.464,-0.261,7.972,16.91,-0.04048,29.5,1.896,-0.719,20.29,-29.02,-2.765
939,7.169,-0.0008521,-0.005542,8.986e-05,0.004812,-0.06401,-0.005208,0.03022,0.07406,-0.0006041,0.1207,0.1289,6.967e-05,0.000293,0.3433,0.007377,-0.2528,-0.4075,0.007397,5.463,2.467,-0.2605,7.968,16.91,-0.04042,29.5,1.899,-0.719,20.3,-29.01,-2.766
940,7.176,-0.0008575,-0.005541,8.998e-05,-0.04307,0.01853,0.005929,-0.1001,0.005019,0.005951,0.02408,0.154,7.501e-05,-0.05979,0.3405,0.008791,-0.1673,-0.4261,0.005561,5.448,2.469,-0.2599,7.963,16.91,-0.04037,29.5,1.902,-0.7191,20.3,-29.01,-2.767
941,7.183,-0.0008633,-0.005541,9.013e-05,0.04976,-0.02031,-0.005759,-0.05899,-0.112,0.001973,-0.08057,0.09913,8.752e-05,-0.117,0.3207,0.009777,-0.07801,-0.435,0.0036,5.432,2.472,-0.2593,7.958,16.91,-0.04031,29.5,1.905,-0.7191,20.3,-29.01,-2.768
942,7.189,-0.0008695,-0.005542,9.028e-05,-0.03922,-0.04793,0.0001427,0.05336,-0.1124,-0.004506,-0.107,-0.03858,0.000101,-0.1682,0.2842,0.01027,0.01321,-0.433,0.001551,5.416,2.475,-0.2587,7.954,16.91,-0.04025,29.5,1.908,-0.7191,20.3,-29.01,-2.768
943,7.196,-0.0008757,-0.005545,9.044e-05,0.009734,0.03896,0.002755,0.09492,0.00739,-0.005251,0.001039,-0.1319,0.0001007,-0.2098,0.2313,0.01018,0.104,-0.4195,-0.000537,5.4,2.477,-0.2581,7.949,16.91,-0.04019,29.5,1.911,-0.7192,20.3,-29.01,-2.769
944,7.202,-0.0008815,-0.00555,9.06e-05,0.02158,-0.05856,-0.006302,-0.03942,0.07161,0.003373,0.1201,-0.1047,8.965e-05,-0.2372,0.1625,0.009404,0.192,-0.3947,-0.002608,5.384,2.48,-0.2575,7.944,16.91,-0.04013,29.5,1.915,-0.7192,20.31,-29.01,-2.77
945,7.209,-0.0008865,-0.005556,9.075e-05,-0.05192,-0.002229,0.005043,-0.1002,-0.05386,0.005146,0.1767,-0.01936,7.851e-05,-0.2436,0.07917,0.007816,0.275,-0.3599,-0.004611,5.369,2.482,-0.2569,7.939,16.9,-0.04007,29.5,1.918,-0.7192,20.31,-29,-2.771
946,7.215,-0.0008908,-0.005563,9.088e-05,0.04803,0.003343,-0.003667,-0.011,-0.1285,-0.00102,0.167,0.07273,7.179e-05,-0.2192,-0.01411,0.005262,0.3516,-0.3167,-0.006503,5.353,2.485,-0.2564,7.935,16.9,-0.04001,29.49,1.921,-0.7193,20.31,-29,-2.772
947,7.222,-0.0008941,-0.00557,9.1e-05,-0.02053,-0.06045,-0.002594,0.08928,-0.07014,-0.005993,0.1013,0.1386,7.141e-05,-0.1502,-0.1038,0.001691,0.421,-0.2671,-0.008262,5.336,2.487,-0.2558,7.93,16.9,-0.03995,29.49,1.924,-0.7193,20.31,-29,-2.773
948,7.229,-0.0008963,-0.005579,9.109e-05,-0.02041,0.03597,0.005277,0.05107,0.06338,-0.001954,-0.002126,0.1482,7.851e-05,-0.0294,-0.1543,-0.002329,0.4831,-0.2129,-0.009875,5.32,2.489,-0.2552,7.925,16.9,-0.03989,29.49,1.927,-0.7194,20.32,-29,-2.773
949,7.235,-0.0008976,-0.005588,9.117e-05,0.04113,-0.04094,-0.006652,-0.09252,0.02193,0.005749,-0.09871,0.06953,9.235e-05,0.1045,-0.1212,-0.004916,0.538,-0.1557,-0.01134,5.304,2.492,-0.2546,7.921,16.9,-0.03983,29.49,1.93,-0.7194,20.32,-29,-2.774
950,7.242,-0.0008981,-0.005597,9.123e-05,-0.04898,-0.03186,0.002354,-0.06862,-0.1034,0.002646,-0.08773,-0.07462,0.0001035,0.1874,-0.02565,-0.004943,0.5864,-0.09655,-0.01267,5.288,2.494,-0.254,7.916,16.9,-0.03977,29.49,1.933,-0.7194,20.32,-29,-2.775
951,7.248,-0.0008979,-0.005606,9.127e-05,0.02747,0.031,0.0004823,0.04363,-0.1171,-0.004009,0.03844,-0.1335,9.882e-05,0.2122,0.07955,-0.003345,0.6288,-0.03649,-0.01387,5.272,2.497,-0.2533,7.911,16.9,-0.03972,29.49,1.936,-0.7195,20.32,-28.99,-2.776
952,7.255,-0.0008969,-0.005615,9.13e-05,0.009308,-0.06258,-0.005501,0.09688,-0.003307,-0.005509,0.143,-0.08233,8.634e-05,0.1986,0.1709,-0.001095,0.6658,0.02385,-0.01495,5.255,2.499,-0.2527,7.906,16.9,-0.03966,29.49,1.94,-0.7195,20.32,-28.99,-2.777
953,7.261,-0.0008953,-0.005624,9.13e-05,-0.04794,0.008973,0.005598,-0.03027,0.07399,0.00288,0.1792,0.009851,7.578e-05,0.1618,0.2426,0.00131,0.698,0.08399,-0.01592,5.239,2.501,-0.2521,7.902,16.9,-0.0396,29.49,1.943,-0.7195,20.33,-28.99,-2.778
954,7.268,-0.000893,-0.005633,9.13e-05,0.04947,-0.005436,-0.004511,-0.1007,-0.04851,0.005248,0.1503,0.09744,7.073e-05,0.1114,0.294,0.003622,0.7259,0.1436,-0.01679,5.223,2.503,-0.2515,7.897,16.9,-0.03954,29.48,1.946,-0.7196,20.33,-28.99,-2.778
955,7.275,-0.0008903,-0.005642,9.129e-05,-0.02492,-0.05806,-0.001989,-0.01351,-0.1273,-0.0008577,0.06896,0.1486,7.284e-05,0.05351,0.3256,0.005706,0.75,0.2024,-0.01757,5.206,2.506,-0.2509,7.892,16.9,-0.03948,29.48,1.949,-0.7196,20.33,-28.99,-2.779
956,7.281,-0.0008871,-0.005651,9.127e-05,-0.01743,0.03667,0.005067,0.08822,-0.07038,-0.005934,-0.04033,0.131,8.291e-05,-0.007579,0.3384,0.007472,0.7707,0.2603,-0.01828,5.19,2.508,-0.2503,7.887,16.9,-0.03942,29.48,1.952,-0.7196,20.33,-28.99,-2.78
957,7.288,-0.0008835,-0.00566,9.123e-05,0.04096,-0.04057,-0.0066,0.0491,0.06368,-0.001834,-0.1123,0.01817,9.802e-05,-0.06833,0.3331,0.008848,0.7883,0.3171,-0.01891,5.173,2.51,-0.2497,7.883,16.9,-0.03936,29.48,1.955,-0.7197,20.34,-28.98,-2.781
958,7.294,-0.0008795,-0.005669,9.118e-05,-0.04743,-0.03448,0.002006,-0.09356,0.01785,0.005754,-0.04526,-0.1126,0.0001037,-0.1255,0.3099,0.009765,0.8031,0.3728,-0.01947,5.156,2.512,-0.249,7.878,16.9,-0.0393,29.48,1.958,-0.7197,20.34,-28.98,-2.782
959,7.301,-0.0008753,-0.005677,9.113e-05,0.02142,0.03408,0.001296,-0.06394,-0.1061,0.002341,0.08606,-0.1217,9.402e-05,-0.1758,0.2694,0.01015,0.8155,0.4274,-0.01997,5.14,2.514,-0.2484,7.873,16.9,-0.03924,29.48,1.961,-0.7197,20.34,-28.98,-2.783
960,7.307,-0.0008708,-0.005685,9.108e-05,0.01692,-0.05989,-0.005971,0.04966,-0.1126,-0.004293,0.165,-0.04658,8.143e-05,-0.2151,0.2117,0.0099,0.8256,0.4807,-0.02042,5.123,2.516,-0.2478,7.868,16.9,-0.03918,29.48,1.964,-0.7198,20.34,-28.98,-2.783
961,7.314,-0.000866,-0.005693,9.101e-05,-0.05126,-0.002928,0.004939,0.09312,0.007812,-0.005137,0.1732,0.04861,7.272e-05,-0.2378,0.1376,0.008905,0.8337,0.5329,-0.02082,5.106,2.518,-0.2471,7.863,16.89,-0.03912,29.48,1.968,-0.7198,20.35,-28.98,-2.784
962,7.321,-0.0008609,-0.005702,9.094e-05,0.04503,0.009321,-0.00289,-0.04467,0.0676,0.003624,0.1197,0.1249,7.046e-05,-0.2362,0.0493,0.007011,0.8399,0.5839,-0.02117,5.089,2.52,-0.2465,7.859,16.89,-0.03906,29.47,1.971,-0.7199,20.35,-28.98,-2.785
963,7.327,-0.0008555,-0.005709,9.086e-05,-0.009874,-0.06266,-0.003737,-0.0956,-0.06217,0.004772,0.02112,0.1503,7.602e-05,-0.198,-0.04644,0.004067,0.8445,0.6337,-0.02148,5.072,2.522,-0.2459,7.854,16.89,-0.039,29.47,1.974,-0.7199,20.35,-28.97,-2.786
964,7.334,-0.00085,-0.005717,9.078e-05,-0.03662,0.02428,0.005823,0.001392,-0.127,-0.001708,-0.08423,0.08998,8.931e-05,-0.1083,-0.1286,0.0001465,0.8475,0.6823,-0.02175,5.055,2.524,-0.2452,7.849,16.89,-0.03895,29.47,1.977,-0.7199,20.35,-28.97,-2.787
965,7.34,-0.0008444,-0.005724,9.07e-05,0.04882,-0.01932,-0.005576,0.09427,-0.05204,-0.006027,-0.09868,-0.05322,0.0001024,0.02785,-0.1496,-0.00363,0.8492,0.7298,-0.02198,5.038,2.526,-0.2446,7.844,16.89,-0.03889,29.47,1.98,-0.72,20.35,-28.97,-2.788
966,7.347,-0.0008386,-0.005732,9.06e-05,-0.03195,-0.05302,-0.0009206,0.02403,0.0736,-0.0002498,0.02101,-0.132,9.95e-05,0.1468,-0.08219,-0.005132,0.8495,0.7762,-0.02218,5.021,2.528,-0.2439,7.84,16.89,-0.03883,29.47,1.983,-0.72,20.36,-28.97,-2.788
967,7.354,-0.0008326,-0.005739,9.051e-05,-0.01103,0.03786,0.004589,-0.1004,-0.007198,0.005808,0.1336,-0.08931,8.694e-05,0.2021,0.02408,-0.004257,0.8486,0.8214,-0.02235,5.004,2.53,-0.2433,7.835,16.89,-0.03877,29.47,1.986,-0.72,20.36,-28.97,-2.789
968,7.36,-0.0008265,-0.005746,9.041e-05,0.03972,-0.0416,-0.006559,-0.0439,-0.1174,0.001034,0.1765,0.0026,7.573e-05,0.2061,0.1255,-0.002228,0.8466,0.8656,-0.02249,4.986,2.532,-0.2426,7.83,16.89,-0.03871,29.47,1.989,-0.7201,20.36,-28.97,-2.79
969,7.367,-0.0008202,-0.005753,9.031e-05,-0.04593,-0.03626,0.001734,0.06919,-0.09574,-0.005182,0.1509,0.09254,7.008e-05,0.1787,0.2081,0.0001773,0.8436,0.9087,-0.0226,4.969,2.534,-0.2419,7.825,16.89,-0.03865,29.47,1.993,-0.7201,20.36,-28.96,-2.791
970,7.373,-0.0008137,-0.00576,9.02e-05,0.01464,0.03631,0.002112,0.07597,0.03853,-0.003723,0.06993,0.146,7.185e-05,0.1329,0.2696,0.002588,0.8396,0.9508,-0.02269,4.952,2.536,-0.2413,7.82,16.89,-0.03859,29.46,1.996,-0.7201,20.37,-28.96,-2.792
971,7.38,-0.0008071,-0.005767,9.009e-05,0.02513,-0.05523,-0.006331,-0.07554,0.04339,0.005073,-0.04067,0.1285,8.193e-05,0.07681,0.3102,0.004814,0.8347,0.9919,-0.02275,4.934,2.537,-0.2406,7.816,16.89,-0.03853,29.46,1.999,-0.7202,20.37,-28.96,-2.793
972,7.386,-0.0008004,-0.005773,8.997e-05,-0.05137,-0.01735,0.003781,-0.07845,-0.09001,0.003403,-0.1111,0.01231,9.715e-05,0.01565,0.3306,0.006742,0.8291,1.032,-0.02279,4.917,2.539,-0.24,7.811,16.89,-0.03847,29.46,2.002,-0.7202,20.37,-28.96,-2.793
973,7.393,-0.0007938,-0.005779,8.986e-05,0.03321,0.02516,-0.0004996,0.03286,-0.1196,-0.003416,-0.03642,-0.1158,0.0001019,-0.04649,0.3319,0.008291,0.8226,1.071,-0.02281,4.899,2.541,-0.2393,7.806,16.89,-0.03841,29.46,2.005,-0.7202,20.37,-28.96,-2.794
974,7.4,-0.000787,-0.005786,8.974e-05,0.009928,-0.06148,-0.005445,0.09635,-0.01104,-0.005578,0.09486,-0.1158,9.146e-05,-0.1061,0.3144,0.009387,0.8154,1.109,-0.0228,4.881,2.542,-0.2386,7.801,16.89,-0.03835,29.46,2.008,-0.7203,20.37,-28.96,-2.795
975,7.406,-0.00078,-0.005792,8.962e-05,-0.0499,-0.000104,0.005059,-0.02775,0.07279,0.002726,0.1673,-0.03525,7.884e-05,-0.1597,0.2787,0.009949,0.8075,1.147,-0.02278,4.864,2.544,-0.2379,7.796,16.89,-0.03829,29.46,2.011,-0.7203,20.38,-28.95,-2.796
976,7.413,-0.000773,-0.005798,8.949e-05,0.04358,0.01109,-0.002597,-0.09766,-0.05159,0.005041,0.1669,0.06055,7.069e-05,-0.2031,0.225,0.009886,0.799,1.183,-0.02274,4.846,2.546,-0.2373,7.792,16.88,-0.03823,29.46,2.014,-0.7203,20.38,-28.95,-2.797
977,7.419,-0.0007659,-0.005804,8.937e-05,-0.003314,-0.06268,-0.004325,-0.005091,-0.1257,-0.001313,0.1041,0.1318,6.951e-05,-0.2309,0.1538,0.009077,0.7899,1.218,-0.02269,4.828,2.547,-0.2366,7.787,16.88,-0.03817,29.46,2.017,-0.7204,20.38,-28.95,-2.798
978,7.426,-0.0007587,-0.00581,8.924e-05,-0.04424,0.01334,0.005641,0.09202,-0.05576,-0.005944,-0.001091,0.1441,7.664e-05,-0.2355,0.067,0.007368,0.7803,1.253,-0.02261,4.81,2.549,-0.2359,7.782,16.88,-0.03811,29.45,2.021,-0.7204,20.38,-28.95,-2.798
979,7.432,-0.0007514,-0.005816,8.911e-05,0.04787,-0.00169,-0.004032,0.02517,0.07222,-0.0003295,-0.09875,0.06137,9.118e-05,-0.2048,-0.02966,0.00459,0.7701,1.287,-0.02253,4.792,2.55,-0.2352,7.777,16.88,-0.03805,29.45,2.024,-0.7204,20.39,-28.95,-2.799
980,7.439,-0.0007441,-0.005821,8.898e-05,-0.01354,-0.06111,-0.003257,-0.09956,-0.009498,0.005731,-0.07562,-0.085,0.0001016,-0.1229,-0.1176,0.0007379,0.7594,1.32,-0.02242,4.774,2.552,-0.2345,7.772,16.88,-0.03799,29.45,2.027,-0.7205,20.39,-28.95,-2.8
981,7.446,-0.0007368,-0.005827,8.885e-05,-0.03723,0.02243,0.005745,-0.03904,-0.1181,0.0007491,0.05729,-0.1278,9.454e-05,0.01137,-0.15,-0.003232,0.7482,1.352,-0.02231,4.756,2.553,-0.2338,7.768,16.88,-0.03793,29.45,2.03,-0.7205,20.39,-28.94,-2.801
982,7.452,-0.0007294,-0.005832,8.871e-05,0.04875,-0.01141,-0.004905,0.07375,-0.08881,-0.005345,0.1525,-0.06298,8.144e-05,0.1371,-0.08934,-0.005041,0.7366,1.383,-0.02218,4.738,2.554,-0.2331,7.763,16.88,-0.03788,29.45,2.033,-0.7206,20.39,-28.94,-2.802
983,7.459,-0.000722,-0.005837,8.857e-05,-0.02057,-0.05864,-0.002407,0.06573,0.04844,-0.002992,0.1729,0.03377,7.152e-05,0.1978,0.01746,-0.004288,0.7246,1.414,-0.02204,4.72,2.556,-0.2324,7.758,16.88,-0.03782,29.45,2.036,-0.7206,20.39,-28.94,-2.803
984,7.465,-0.0007144,-0.005843,8.843e-05,-0.03115,0.02774,0.005624,-0.08503,0.02882,0.005423,0.1259,0.1158,6.815e-05,0.2037,0.1209,-0.002261,0.7122,1.443,-0.02188,4.701,2.557,-0.2317,7.753,16.88,-0.03776,29.45,2.039,-0.7206,20.4,-28.94,-2.804
985,7.472,-0.0007067,-0.005848,8.829e-05,0.04829,-0.01766,-0.005371,-0.06597,-0.101,0.002538,0.02851,0.1477,7.299e-05,0.1763,0.2051,0.0001756,0.6994,1.472,-0.02172,4.683,2.558,-0.231,7.748,16.88,-0.0377,29.45,2.042,-0.7207,20.4,-28.94,-2.804
986,7.478,-0.0006991,-0.005853,8.815e-05,-0.02462,-0.05657,-0.001863,0.04954,-0.1098,-0.004238,-0.07999,0.09127,8.618e-05,0.1297,0.2671,0.002618,0.6863,1.5,-0.02154,4.665,2.559,-0.2303,7.743,16.88,-0.03764,29.44,2.045,-0.7207,20.4,-28.93,-2.805
987,7.485,-0.0006914,-0.005858,8.801e-05,-0.02739,0.0302,0.005483,0.08815,0.01534,-0.004738,-0.09599,-0.05377,9.958e-05,0.07247,0.3073,0.004865,0.6728,1.528,-0.02135,4.646,2.561,-0.2296,7.739,16.88,-0.03758,29.44,2.049,-0.7207,20.4,-28.93,-2.806
988,7.492,-0.0006837,-0.005862,8.786e-05,0.04776,-0.02052,-0.005553,-0.05817,0.05706,0.004266,0.02737,-0.1299,9.615e-05,0.01026,0.3267,0.006796,0.659,1.555,-0.02115,4.628,2.562,-0.2288,7.734,16.87,-0.03752,29.44,2.052,-0.7208,20.41,-28.93,-2.807
989,7.498,-0.0006759,-0.005867,8.771e-05,-0.02596,-0.05566,-0.001663,-0.08469,-0.07835,0.003929,0.1379,-0.08083,8.313e-05,-0.05265,0.3261,0.008324,0.6449,1.581,-0.02095,4.609,2.563,-0.2281,7.729,16.87,-0.03746,29.44,2.055,-0.7208,20.41,-28.93,-2.808
