time,Msun,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z,Pluto_x,Pluto_y,Pluto_z
1181,33.01,0.001177,-0.007408,5.895e-05,0.002815,0.003871,0.000831,0.02105,-0.01975,-0.001252,0.04608,0.02423,3.926e-05,0.06871,0.07611,0.0001664,-0.08792,0.9911,-0.002096,1.541,0.6917,-0.07339,4.231,11.92,-0.01051,27.19,2.591,-0.6799,20.07,-27.44,-2.87
1182,33.04,0.001185,-0.00741,5.879e-05,0.0145,-0.007015,-0.001129,0.00199,-0.04154,-0.0004626,0.06089,0.008789,3.817e-05,0.004034,-0.03572,-0.0006075,-0.1232,0.9475,-0.001125,1.459,0.6888,-0.07007,4.219,11.9,-0.01041,27.18,2.594,-0.6798,20.07,-27.43,-2.87
1183,33.07,0.001194,-0.00741,5.862e-05,0.004981,-0.01861,-0.001204,-0.01948,-0.03604,0.0008438,0.06347,-0.009868,4.153e-05,-0.02743,0.09127,0.002839,-0.1571,0.8934,-0.0001421,1.373,0.6843,-0.06658,4.206,11.89,-0.01031,27.17,2.597,-0.6797,20.07,-27.43,-2.871
1184,33.1,0.001202,-0.007411,5.845e-05,-0.008301,-0.009024,0.0007976,-0.02583,-0.01157,0.001548,0.054,-0.02775,4.816e-05,0.03261,0.1144,0.001857,-0.189,0.8278,0.0008434,1.284,0.6779,-0.06292,4.194,11.87,-0.01022,27.17,2.6,-0.6796,20.07,-27.42,-2.872
1185,33.12,0.00121,-0.007411,5.827e-05,0.000666,0.00357,0.001006,0.004735,0.007948,7.031e-05,0.03147,-0.03982,5.717e-05,0.07191,0.05951,-0.0002614,-0.2178,0.7491,0.001816,1.19,0.6694,-0.05905,4.181,11.85,-0.01012,27.16,2.602,-0.6795,20.07,-27.42,-2.872
1186,33.15,0.001218,-0.007411,5.81e-05,0.01206,-0.0004376,-0.0003652,0.01977,-0.02452,-0.001242,-0.004206,-0.03299,6.554e-05,-0.03169,-0.01757,0.0006493,-0.2422,0.6551,0.002752,1.092,0.6582,-0.05496,4.169,11.83,-0.01002,27.15,2.605,-0.6794,20.07,-27.41,-2.873
1187,33.18,0.001226,-0.00741,5.793e-05,0.01412,-0.01023,-0.001355,0.002351,-0.0413,-0.0004786,-0.01252,0.0121,5.732e-05,-0.01941,0.09945,0.002815,-0.2596,0.5424,0.003609,0.9893,0.644,-0.05061,4.156,11.82,-0.009925,27.15,2.608,-0.6793,20.07,-27.41,-2.873
1188,33.2,0.001233,-0.007408,5.776e-05,0.008233,-0.01749,-0.001408,-0.01643,-0.03832,0.0006387,0.01824,0.0294,4.444e-05,0.039,0.1114,0.001637,-0.2652,0.4054,0.004303,0.8803,0.6258,-0.04596,4.144,11.8,-0.009827,27.14,2.611,-0.6792,20.07,-27.4,-2.874
1189,33.23,0.00124,-0.007406,5.759e-05,-0.0008887,-0.01805,-0.0006173,-0.02637,-0.02094,0.00145,0.04202,0.02594,3.833e-05,0.07221,0.04957,-0.0004783,-0.2469,0.2332,0.004608,0.7646,0.6027,-0.04095,4.131,11.78,-0.009729,27.13,2.614,-0.6791,20.07,-27.4,-2.874
1190,33.26,0.001245,-0.007401,5.747e-05,-0.007213,-0.01235,0.0004283,-0.01592,0.003491,0.001192,0.05664,0.0149,3.66e-05,-0.04038,-0.003447,0.001159,-0.1531,0.002363,0.00347,0.6409,0.5732,-0.03551,4.118,11.76,-0.009632,27.12,2.616,-0.679,20.07,-27.39,-2.875
1191,33.29,0.001243,-0.007404,5.752e-05,-0.008117,-0.005482,0.001073,0.0171,-0.001076,-0.0007623,0.06312,0.0007426,3.808e-05,-0.01598,0.1021,0.002787,0.1781,0.00456,-0.003948,0.5073,0.5346,-0.02952,4.106,11.74,-0.009534,27.12,2.619,-0.6789,20.07,-27.39,-2.875
1192,33.31,0.001248,-0.007412,5.744e-05,-0.006283,-0.001141,0.00126,0.01798,-0.02832,-0.001192,0.06198,-0.01422,4.182e-05,0.04093,0.11,0.001561,0.2883,0.214,-0.007284,0.3614,0.4827,-0.02281,4.093,11.73,-0.009436,27.11,2.622,-0.6788,20.07,-27.38,-2.876
1193,33.34,0.001254,-0.007418,5.731e-05,-0.004621,0.0007411,0.001263,0.003618,-0.04075,-0.0005424,0.05325,-0.02805,4.739e-05,0.07194,0.04716,-0.0005234,0.3269,0.3775,-0.008827,0.1997,0.4083,-0.01508,4.08,11.71,-0.009338,27.1,2.625,-0.6787,20.07,-27.38,-2.876
1194,33.37,0.001262,-0.007423,5.714e-05,-0.00426,0.001045,0.001256,-0.01168,-0.04062,0.000336,0.03649,-0.03819,5.434e-05,-0.04056,-0.002796,0.001179,0.3388,0.5108,-0.009646,0.01885,0.2885,-0.005791,4.068,11.69,-0.00924,27.1,2.628,-0.6785,20.07,-27.37,-2.877
1195,33.39,0.00127,-0.007427,5.695e-05,-0.005352,-1.735e-05,0.00127,-0.02293,-0.031,0.001114,0.01135,-0.03955,6.159e-05,-0.01683,0.101,0.002786,0.3361,0.6221,-0.01005,-0.1421,0.04441,0.004864,4.055,11.67,-0.009143,27.09,2.63,-0.6784,20.07,-27.37,-2.877
1196,33.42,0.001276,-0.00743,5.684e-05,-0.007323,-0.003063,0.001202,-0.02605,-0.0144,0.001524,-0.01558,-0.01929,6.44e-05,0.03901,0.1105,0.001618,0.324,0.7161,-0.01017,-0.04262,-0.2526,0.00607,4.042,11.65,-0.009045,27.08,2.633,-0.6783,20.07,-27.36,-2.878
1197,33.45,0.001281,-0.007433,5.676e-05,-0.008183,-0.008855,0.0008079,-0.01507,0.003937,0.001151,-0.009679,0.01526,5.455e-05,0.07163,0.05223,-0.0004084,0.3055,0.7957,-0.01009,0.1369,-0.4015,0.00151,4.029,11.64,-0.008947,27.07,2.636,-0.6782,20.07,-27.36,-2.878
1198,33.48,0.001287,-0.007437,5.669e-05,-0.004578,-0.01577,-8.719e-05,0.01067,0.005117,-0.0003056,0.01251,0.02808,4.516e-05,-0.03291,-0.01553,0.0007235,0.2822,0.8626,-0.009844,0.3005,-0.4909,-0.003448,4.016,11.62,-0.008848,27.07,2.639,-0.6781,20.07,-27.35,-2.879
1199,33.5,0.001293,-0.00744,5.66e-05,0.003833,-0.01861,-0.00109,0.02124,-0.01475,-0.001187,0.03116,0.02873,3.964e-05,-0.02205,0.09571,0.002803,0.2552,0.9183,-0.009471,0.448,-0.5529,-0.00824,4.004,11.6,-0.00875,27.06,2.641,-0.678,20.07,-27.35,-2.88
1200,33.53,0.001299,-0.007444,5.652e-05,0.01196,-0.01428,-0.00148,0.01661,-0.0304,-0.00114,0.04501,0.02399,3.673e-05,0.03274,0.1125,0.001815,0.2254,0.9635,-0.008992,0.5827,-0.5991,-0.0128,3.991,11.58,-0.008652,27.05,2.644,-0.6779,20.07,-27.34,-2.88
1201,33.56,0.001305,-0.007447,5.643e-05,0.01406,-0.004964,-0.0009096,0.007475,-0.03886,-0.0007346,0.05462,0.01651,3.567e-05,0.06997,0.06443,-0.0001101,0.1933,0.999,-0.008421,0.7073,-0.6348,-0.01714,3.978,11.56,-0.008554,27.04,2.647,-0.6778,20.07,-27.34,-2.881
1202,33.58,0.001312,-0.00745,5.633e-05,0.006779,0.003043,0.0004132,-0.002365,-0.04178,-0.0002114,0.06048,0.007623,3.598e-05,-0.0009489,-0.0349,-0.0004668,0.1594,1.025,-0.007772,0.8235,-0.6631,-0.02128,3.965,11.54,-0.008456,27.04,2.65,-0.6777,20.07,-27.33,-2.881
1203,33.61,0.001318,-0.007453,5.624e-05,-0.006263,-0.00135,0.00125,-0.01139,-0.04047,0.0003236,0.06295,-0.001901,3.71e-05,-0.03161,0.08313,0.002772,0.1241,1.042,-0.007055,0.9327,-0.6857,-0.02523,3.952,11.52,-0.008357,27.03,2.653,-0.6776,20.07,-27.33,-2.882
1204,33.64,0.001325,-0.007455,5.614e-05,-0.002611,-0.01713,-0.0003738,-0.01874,-0.03586,0.0008091,0.06225,-0.01149,3.946e-05,0.02101,0.114,0.002133,0.08783,1.051,-0.006278,1.036,-0.7038,-0.02902,3.939,11.51,-0.008259,27.02,2.655,-0.6774,20.07,-27.32,-2.882
1205,33.67,0.001332,-0.007458,5.603e-05,0.0124,-0.01366,-0.001465,-0.0238,-0.02871,0.001199,0.05852,-0.02064,4.259e-05,0.06414,0.08193,0.0004018,0.0508,1.05,-0.005447,1.134,-0.7184,-0.03266,3.926,11.49,-0.008161,27.02,2.658,-0.6773,20.07,-27.32,-2.883
1206,33.69,0.001338,-0.00746,5.593e-05,0.0103,0.001049,-6.992e-05,-0.02599,-0.01978,0.001449,0.05182,-0.02883,4.636e-05,0.04885,-0.01335,-0.001232,0.01336,1.041,-0.004571,1.227,-0.73,-0.03616,3.913,11.47,-0.008062,27.01,2.661,-0.6772,20.07,-27.31,-2.883
1207,33.72,0.001345,-0.007462,5.582e-05,-0.007178,-0.003123,0.001192,-0.02476,-0.01,0.001515,0.04222,-0.03543,5.059e-05,-0.04308,0.05743,0.002511,-0.02418,1.022,-0.003654,1.315,-0.739,-0.03954,3.9,11.45,-0.007964,27,2.664,-0.6771,20.07,-27.31,-2.884
1208,33.75,0.001352,-0.007463,5.571e-05,0.005159,-0.01839,-0.001186,-0.01974,-0.0007696,0.001356,0.02981,-0.03955,5.505e-05,0.003868,0.1113,0.002497,-0.06148,0.9944,-0.002704,1.4,-0.746,-0.0428,3.887,11.43,-0.007865,26.99,2.666,-0.677,20.07,-27.3,-2.884
1209,33.77,0.001359,-0.007465,5.56e-05,0.01308,-0.002412,-0.0006059,-0.01129,0.00595,0.0009666,0.01497,-0.03988,5.931e-05,0.0522,0.09918,0.001059,-0.09816,0.9566,-0.001727,1.482,-0.751,-0.04595,3.874,11.41,-0.007766,26.99,2.669,-0.6769,20.07,-27.3,-2.885
1210,33.8,0.001365,-0.007466,5.548e-05,-0.006903,-0.002642,0.001208,-0.001495,0.00838,0.0004401,-0.0009848,-0.03448,6.254e-05,0.06908,0.02877,-0.000839,-0.1337,0.9081,-0.0007296,1.56,-0.7544,-0.04901,3.861,11.39,-0.007668,26.98,2.672,-0.6768,20.07,-27.29,-2.885
1211,33.83,0.001372,-0.007467,5.537e-05,0.008757,-0.01702,-0.001402,0.006417,0.007073,-3.086e-05,-0.01405,-0.02157,6.316e-05,-0.04425,0.009771,0.001536,-0.1676,0.8481,0.000277,1.635,-0.7564,-0.05196,3.848,11.37,-0.007569,26.97,2.675,-0.6767,20.07,-27.29,-2.886
1212,33.86,0.001379,-0.007467,5.525e-05,0.007542,0.002663,0.0003187,0.01099,0.00474,-0.0003252,-0.01801,-0.00472,6.022e-05,-0.01726,0.09878,0.002751,-0.1988,0.7752,0.00128,1.707,-0.7571,-0.05483,3.835,11.35,-0.00747,26.96,2.677,-0.6765,20.07,-27.28,-2.886
1213,33.88,0.001385,-0.007467,5.514e-05,-0.003793,-0.01622,-0.0001857,0.01274,0.003436,-0.0004432,-0.01424,0.008147,5.597e-05,0.03332,0.1109,0.001768,-0.2262,0.6872,0.002258,1.777,-0.7566,-0.05761,3.821,11.33,-0.007372,26.96,2.68,-0.6764,20.07,-27.28,-2.887
1214,33.91,0.001392,-0.007467,5.502e-05,0.01365,-0.003752,-0.0007644,0.01223,0.003857,-0.0004075,-0.008635,0.01577,5.239e-05,0.06847,0.06774,-1.447e-06,-0.2476,0.5813,0.003177,1.844,-0.7551,-0.06032,3.808,11.31,-0.007273,26.95,2.683,-0.6763,20.07,-27.27,-2.887
1215,33.94,0.001398,-0.007466,5.491e-05,-0.007866,-0.009346,0.0007502,0.009274,0.005795,-0.0002112,-0.003734,0.02009,4.984e-05,0.02597,-0.03046,-0.001032,-0.2592,0.4525,0.00397,1.909,-0.7526,-0.06294,3.795,11.3,-0.007174,26.94,2.686,-0.6762,20.07,-27.27,-2.888
1216,33.96,0.001404,-0.007464,5.481e-05,0.01427,-0.007166,-0.0011,0.003213,0.007974,0.0001664,-0.0001087,0.02249,4.808e-05,-0.03904,0.06734,0.002623,-0.2517,0.2915,0.004473,1.972,-0.7492,-0.06549,3.782,11.28,-0.007075,26.93,2.688,-0.6761,20.07,-27.26,-2.888
1217,33.99,0.001408,-0.00746,5.473e-05,-0.007966,-0.008244,0.0008497,-0.005771,0.007843,0.000679,0.002199,0.02377,4.703e-05,0.007302,0.1114,0.002417,-0.1942,0.0784,0.004072,2.032,-0.7451,-0.06797,3.769,11.26,-0.006976,26.93,2.691,-0.676,20.07,-27.26,-2.889
1218,34.02,0.001406,-0.007459,5.482e-05,0.01404,-0.005306,-0.0009275,-0.01518,0.003422,0.001156,0.003226,0.02428,4.669e-05,0.05252,0.0978,0.001023,0.1118,-0.0541,-0.00222,2.091,-0.7402,-0.07039,3.755,11.24,-0.006877,26.92,2.694,-0.6758,20.07,-27.25,-2.889
1219,34.05,0.001407,-0.007468,5.485e-05,-0.005915,-0.01395,0.0001963,-0.0221,-0.004581,0.001441,0.003026,0.02417,4.679e-05,0.06926,0.03179,-0.0007788,0.2683,0.1698,-0.006651,2.147,-0.7346,-0.07273,3.742,11.22,-0.006778,26.91,2.697,-0.6757,20.07,-27.25,-2.89
1220,34.07,0.001412,-0.007475,5.481e-05,0.01038,0.0008426,-8.681e-05,-0.0253,-0.01414,0.001492,0.001594,0.02343,4.734e-05,-0.03966,-0.002731,0.001161,0.3162,0.3445,-0.00845,2.202,-0.7284,-0.07502,3.729,11.2,-0.006679,26.9,2.699,-0.6756,20.07,-27.24,-2.89
1221,34.1,0.001417,-0.007482,5.474e-05,0.004699,-0.01838,-0.001137,-0.02486,-0.02354,0.001335,-0.001107,0.02186,4.841e-05,-0.02354,0.09163,0.002756,0.3315,0.4846,-0.009372,2.255,-0.7216,-0.07724,3.716,11.18,-0.00658,26.9,2.702,-0.6755,20.07,-27.24,-2.891
1222,34.13,0.001423,-0.007487,5.466e-05,-0.002786,0.001678,0.00119,-0.02124,-0.03165,0.001015,-0.005093,0.01898,5.02e-05,0.02427,0.112,0.002016,0.33,0.6004,-0.009822,2.306,-0.7143,-0.07941,3.702,11.16,-0.006481,26.89,2.705,-0.6754,20.07,-27.23,-2.891
1223,34.15,0.00143,-0.007493,5.457e-05,0.01423,-0.00766,-0.001132,-0.01501,-0.0376,0.0005762,-0.01022,0.01392,5.286e-05,0.06267,0.08226,0.0004478,0.3183,0.6975,-0.009964,2.355,-0.7064,-0.08151,3.689,11.14,-0.006382,26.88,2.708,-0.6753,20.07,-27.22,-2.892
1224,34.18,0.001436,-0.007498,5.448e-05,-0.001888,-0.01732,-0.0004436,-0.006767,-0.04064,6.203e-05,-0.01559,0.005108,5.649e-05,0.05828,0.0009159,-0.00116,0.2996,0.7791,-0.009884,2.403,-0.6981,-0.08356,3.675,11.12,-0.006282,26.87,2.71,-0.6751,20.07,-27.22,-2.892
1225,34.21,0.001443,-0.007502,5.438e-05,-0.0007617,0.002641,0.001086,0.002779,-0.03992,-0.000474,-0.01781,-0.009019,6.046e-05,-0.04609,0.03318,0.002076,0.2757,0.8472,-0.009634,2.449,-0.6893,-0.08556,3.662,11.1,-0.006183,26.87,2.713,-0.675,20.07,-27.21,-2.893
1226,34.24,0.00145,-0.007506,5.427e-05,0.01405,-0.005586,-0.0009437,0.01248,-0.0343,-0.0009507,-0.0112,-0.02529,6.233e-05,-0.01194,0.1016,0.002684,0.248,0.9034,-0.009247,2.494,-0.6802,-0.08751,3.649,11.08,-0.006084,26.86,2.716,-0.6749,20.07,-27.21,-2.894
1227,34.26,0.001457,-0.00751,5.416e-05,0.005037,-0.01831,-0.001157,0.01986,-0.02221,-0.001204,0.002985,-0.03594,6.059e-05,0.03428,0.1092,0.001712,0.2173,0.9485,-0.008747,2.538,-0.6706,-0.0894,3.635,11.06,-0.005985,26.85,2.719,-0.6748,20.07,-27.2,-2.894
1228,34.29,0.001464,-0.007514,5.405e-05,-0.007838,-0.007144,0.0009367,0.0179,-0.003033,-0.0008246,0.0186,-0.03941,5.668e-05,0.06695,0.07032,9.208e-05,0.1842,0.9833,-0.008153,2.58,-0.6606,-0.09124,3.622,11.04,-0.005885,26.84,2.721,-0.6747,20.07,-27.2,-2.895
1229,34.32,0.001471,-0.007517,5.394e-05,0.004116,0.003298,0.0006957,-0.004244,0.007912,0.0005961,0.03258,-0.03775,5.202e-05,0.04376,-0.01789,-0.0012,0.1493,1.008,-0.007476,2.62,-0.6503,-0.09304,3.608,11.02,-0.005786,26.83,2.724,-0.6745,20.07,-27.19,-2.895
1230,34.34,0.001478,-0.00752,5.382e-05,0.0138,-0.004553,-0.0008326,-0.02258,-0.006074,0.001451,0.04394,-0.03273,4.731e-05,-0.04407,0.04842,0.002349,0.1131,1.024,-0.006729,2.659,-0.6397,-0.09478,3.595,11,-0.005686,26.83,2.727,-0.6744,20.07,-27.19,-2.896
1231,34.37,0.001485,-0.007523,5.37e-05,0.011,-0.0152,-0.001446,-0.02446,-0.02403,0.001309,0.05243,-0.02554,4.294e-05,-0.006237,0.1047,0.002611,0.07578,1.03,-0.00592,2.697,-0.6287,-0.09648,3.581,10.98,-0.005587,26.82,2.73,-0.6743,20.07,-27.18,-2.896
1232,34.4,0.001492,-0.007525,5.358e-05,0.0003636,-0.0181,-0.0007073,-0.01609,-0.03657,0.0006551,0.05796,-0.01698,3.911e-05,0.03808,0.1071,0.001576,0.03782,1.026,-0.005057,2.734,-0.6175,-0.09813,3.567,10.95,-0.005487,26.81,2.732,-0.6742,20.07,-27.18,-2.897
1233,34.43,0.001499,-0.007527,5.346e-05,-0.007433,-0.01035,0.0006415,-0.002103,-0.04063,-0.0002017,0.06048,-0.007673,3.599e-05,0.06782,0.06598,-2.034e-05,-0.0004798,1.013,-0.004147,2.769,-0.6059,-0.09974,3.554,10.93,-0.005388,26.8,2.735,-0.6741,20.07,-27.17,-2.897
1234,34.45,0.001507,-0.007529,5.333e-05,-0.005451,-0.0009721,0.001227,0.01322,-0.03343,-0.0009781,0.05989,0.001867,3.373e-05,0.03969,-0.0214,-0.001174,-0.03875,0.9908,-0.003197,2.803,-0.5941,-0.1013,3.54,10.91,-0.005288,26.8,2.738,-0.6739,20.07,-27.17,-2.898
1235,34.48,0.001514,-0.007531,5.321e-05,0.0005952,0.002935,0.0009931,0.0206,-0.01137,-0.001093,0.05603,0.01109,3.252e-05,-0.04371,0.04878,0.002349,-0.07661,0.9579,-0.002213,2.836,-0.5821,-0.1028,3.526,10.89,-0.005188,26.79,2.74,-0.6738,20.07,-27.16,-2.898
1236,34.51,0.001521,-0.007532,5.308e-05,0.005665,0.003005,0.0005349,-0.004505,0.007757,0.0006112,0.04864,0.01934,3.259e-05,-0.007201,0.1037,0.002613,-0.1136,0.9141,-0.001204,2.868,-0.5698,-0.1043,3.513,10.87,-0.005089,26.78,2.743,-0.6737,20.07,-27.16,-2.899
1237,34.53,0.001528,-0.007533,5.295e-05,0.008857,0.001757,0.000141,-0.02461,-0.01268,0.001477,0.03731,0.02561,3.431e-05,0.03584,0.1077,0.001642,-0.1491,0.8586,-0.0001798,2.898,-0.5572,-0.1057,3.499,10.85,-0.004989,26.77,2.746,-0.6736,20.07,-27.15,-2.899
1238,34.56,0.001535,-0.007534,5.283e-05,0.01055,0.0005392,-0.0001129,-0.01965,-0.03298,0.000911,0.02151,0.02808,3.828e-05,0.06627,0.07089,0.0001217,-0.1822,0.7899,0.0008478,2.928,-0.5445,-0.1071,3.485,10.83,-0.004889,26.77,2.749,-0.6734,20.07,-27.15,-2.9
1239,34.59,0.001542,-0.007534,5.27e-05,0.01119,-6.884e-05,-0.000221,-0.002961,-0.04052,-0.0001493,0.001146,0.02264,4.551e-05,0.05077,-0.009779,-0.0012,-0.2119,0.7064,0.00186,2.956,-0.5315,-0.1085,3.472,10.81,-0.00479,26.76,2.751,-0.6733,20.07,-27.14,-2.9
1240,34.61,0.001549,-0.007534,5.257e-05,0.01101,0.0001212,-0.0001884,0.01591,-0.03009,-0.001084,-0.01703,-0.0008958,5.648e-05,-0.0453,0.03452,0.002087,-0.2362,0.605,0.002825,2.983,-0.5184,-0.1098,3.458,10.79,-0.00469,26.75,2.754,-0.6732,20.07,-27.14,-2.901
1241,34.64,0.001556,-0.007533,5.245e-05,0.009938,0.001053,-1.365e-05,0.01423,0.001727,-0.0005442,-0.002501,-0.0327,5.978e-05,-0.01468,0.09806,0.002678,-0.2517,0.4812,0.003684,3.009,-0.505,-0.111,3.444,10.77,-0.00459,26.74,2.757,-0.6731,20.07,-27.13,-2.901
1242,34.67,0.001562,-0.007532,5.233e-05,0.007637,0.002387,0.0003065,-0.02139,-0.004445,0.001409,0.02477,-0.0389,5.308e-05,0.02753,0.1098,0.001893,-0.2506,0.3266,0.004303,3.034,-0.4915,-0.1123,3.43,10.74,-0.00449,26.73,2.76,-0.6729,20.06,-27.12,-2.902
1243,34.7,0.001567,-0.007529,5.223e-05,0.003633,0.003254,0.0007445,-0.02116,-0.03068,0.00103,0.04467,-0.03181,4.536e-05,0.0611,0.08291,0.0005025,-0.2089,0.1232,0.004215,3.058,-0.4778,-0.1135,3.416,10.72,-0.00439,26.73,2.762,-0.6728,20.06,-27.12,-2.902
1244,34.72,0.001566,-0.007526,5.227e-05,-0.002111,0.00181,0.001153,-0.002084,-0.04035,-0.0001963,0.05629,-0.01935,3.893e-05,0.06437,0.01585,-0.0009926,0.05355,-0.08112,-0.0008043,3.08,-0.464,-0.1146,3.403,10.7,-0.00429,26.72,2.765,-0.6727,20.06,-27.11,-2.903
1245,34.75,0.001567,-0.007535,5.232e-05,-0.007207,-0.004669,0.001091,0.01877,-0.02473,-0.001172,0.06017,-0.004876,3.43e-05,-0.04009,0.0005259,0.001243,0.2541,0.144,-0.006227,3.102,-0.4499,-0.1157,3.389,10.68,-0.00419,26.71,2.768,-0.6726,20.06,-27.11,-2.903
1246,34.78,0.001572,-0.007542,5.227e-05,-0.004829,-0.01477,4.812e-05,-0.001163,0.007937,0.0004246,0.05648,0.009465,3.184e-05,-0.02763,0.084,0.002699,0.3081,0.3264,-0.008192,3.123,-0.4358,-0.1168,3.375,10.66,-0.00409,26.7,2.77,-0.6724,20.06,-27.1,-2.904
1247,34.8,0.001578,-0.007549,5.219e-05,0.005787,-0.01797,-0.001186,-0.02477,-0.0194,0.001395,0.04491,0.02152,3.225e-05,0.01256,0.1099,0.002261,0.3248,0.4708,-0.009165,3.142,-0.4215,-0.1178,3.361,10.64,-0.00399,26.69,2.773,-0.6723,20.06,-27.1,-2.904
1248,34.83,0.001584,-0.007555,5.21e-05,0.01369,-0.01051,-0.001299,-0.009652,-0.03935,0.000252,0.02463,0.02774,3.664e-05,0.04965,0.0976,0.001094,0.3234,0.5892,-0.009627,3.161,-0.407,-0.1188,3.347,10.61,-0.00389,26.69,2.776,-0.6722,20.06,-27.09,-2.904
1249,34.86,0.001591,-0.00756,5.201e-05,0.01066,0.0003707,-0.000131,0.01539,-0.03057,-0.001059,-0.004179,0.01885,4.726e-05,0.06921,0.04966,-0.0003967,0.3111,0.6877,-0.009762,3.179,-0.3925,-0.1198,3.333,10.59,-0.00379,26.68,2.779,-0.6721,20.06,-27.09,-2.905
1250,34.89,0.001597,-0.007565,5.19e-05,-0.00309,0.001067,0.001187,0.003303,0.007489,0.0001641,-0.01224,-0.02309,5.98e-05,0.02052,-0.03189,-0.0009249,0.2915,0.7698,-0.009664,3.195,-0.3778,-0.1207,3.319,10.57,-0.00369,26.67,2.781,-0.6719,20.06,-27.08,-2.905
1251,34.91,0.001604,-0.007569,5.179e-05,-0.003855,-0.01566,-0.0001093,-0.02458,-0.0203,0.001373,0.02271,-0.03888,5.319e-05,-0.04233,0.05128,0.00237,0.2666,0.8378,-0.009389,3.211,-0.363,-0.1216,3.305,10.55,-0.00359,26.66,2.784,-0.6718,20.06,-27.08,-2.906
1252,34.94,0.001611,-0.007573,5.167e-05,0.01218,-0.01361,-0.001411,-0.006134,-0.04003,4.264e-05,0.04742,-0.02947,4.345e-05,-0.009752,0.1006,0.002613,0.2377,0.8931,-0.008973,3.226,-0.3481,-0.1224,3.291,10.53,-0.003489,26.65,2.787,-0.6717,20.06,-27.07,-2.906
1253,34.97,0.001619,-0.007577,5.156e-05,0.009164,0.001468,9.962e-05,0.01952,-0.0224,-0.00118,0.05875,-0.01262,3.585e-05,0.02896,0.1085,0.00183,0.2058,0.9369,-0.008441,3.239,-0.3331,-0.1232,3.277,10.5,-0.003389,26.65,2.789,-0.6715,20.06,-27.07,-2.907
1254,34.99,0.001626,-0.007581,5.143e-05,-0.007469,-0.006879,0.0009423,-0.01451,0.003014,0.001123,0.05791,0.005628,3.152e-05,0.05984,0.08362,0.00055,0.1715,0.9699,-0.007811,3.252,-0.318,-0.124,3.262,10.48,-0.003289,26.64,2.792,-0.6714,20.06,-27.06,-2.907
1255,35.02,0.001633,-0.007584,5.131e-05,0.009618,-0.0162,-0.001385,-0.01956,-0.03235,0.0009191,0.04496,0.02113,3.144e-05,0.06659,0.02493,-0.0008535,0.1354,0.9925,-0.007097,3.264,-0.3028,-0.1247,3.248,10.46,-0.003189,26.63,2.795,-0.6713,20.06,-27.05,-2.908
1256,35.05,0.001641,-0.007587,5.118e-05,0.008777,0.001672,0.0001542,0.00859,-0.03668,-0.0007522,0.01879,0.02739,3.754e-05,-0.02474,-0.02221,0.0003889,0.09791,1.005,-0.006311,3.274,-0.2875,-0.1254,3.234,10.44,-0.003088,26.62,2.797,-0.6712,20.06,-27.05,-2.908
1257,35.08,0.001648,-0.00759,5.106e-05,-0.006228,-0.01259,0.0003642,0.008784,0.005511,-0.0001748,-0.01542,0.00347,5.341e-05,-0.03619,0.06798,0.002572,0.05951,1.007,-0.005463,3.284,-0.2721,-0.1261,3.22,10.41,-0.002988,26.61,2.8,-0.671,20.06,-27.04,-2.909
1258,35.1,0.001655,-0.007592,5.093e-05,0.01397,-0.0092,-0.001209,-0.02396,-0.02283,0.001305,0.01078,-0.03781,5.561e-05,-0.001881,0.1044,0.002501,0.02053,0.9998,-0.004559,3.293,-0.2567,-0.1267,3.206,10.39,-0.002888,26.61,2.803,-0.6709,20.06,-27.04,-2.909
1259,35.13,0.001663,-0.007594,5.08e-05,-0.004354,-0.0001954,0.001207,0.001083,-0.03961,-0.0003623,0.04411,-0.03167,4.41e-05,0.03437,0.1061,0.001649,-0.01863,0.982,-0.003609,3.301,-0.2411,-0.1273,3.191,10.37,-0.002787,26.6,2.805,-0.6708,20.06,-27.03,-2.91
1260,35.16,0.00167,-0.007596,5.066e-05,0.01035,-0.01561,-0.0014,0.01689,-0.001872,-0.0007409,0.05855,-0.01241,3.498e-05,0.06192,0.0785,0.0003916,-0.05758,0.9535,-0.00262,3.308,-0.2256,-0.1278,3.177,10.35,-0.002687,26.59,2.808,-0.6706,20.06,-27.03,-2.91
1261,35.18,0.001678,-0.007598,5.053e-05,0.0007467,0.002706,0.0009783,-0.02438,-0.01923,0.00138,0.05624,0.008693,3.036e-05,0.065,0.0198,-0.0009223,-0.09582,0.9138,-0.0016,3.314,-0.2099,-0.1283,3.163,10.32,-0.002587,26.58,2.811,-0.6705,20.06,-27.02,-2.911
1262,35.21,0.001685,-0.007599,5.039e-05,0.008404,-0.01692,-0.001328,0.0002119,-0.03971,-0.0003129,0.03727,0.02472,3.193e-05,-0.02633,-0.02047,0.0004648,-0.1328,0.8621,-0.000558,3.319,-0.1942,-0.1288,3.148,10.3,-0.002486,26.57,2.814,-0.6704,20.06,-27.02,-2.911
